year,year_month,product_category_name_english,order_items_count,distinct_orders,revenue,avg_freight_ratio,avg_review_score,late_delivery_rate
2017,2017-06,books_imported,2,1,129.2,0.23374613003095976,5.0,0.0
2017,2017-06,books_technical,2,2,188.53,0.22685804659232198,5.0,0.0
2017,2017-06,christmas_supplies,3,2,246.25,0.30672766753924624,4.333333333333333,0.0
2017,2017-06,cine_photo,1,1,112.91,0.30032769462403686,5.0,0.0
2017,2017-06,computers_accessories,262,219,41684.93,0.21437716453146516,3.976470588235294,0.0228310502283105
2017,2017-06,consoles_games,30,27,5954.62,0.22196318818833488,4.275862068965517,0.037037037037037035
2017,2017-06,construction_tools_construction,8,4,475.31,0.1873634051316057,3.0,0.0
2017,2017-06,cool_stuff,202,197,42974.78,0.157367847681484,4.376884422110553,0.025380710659898477
2017,2017-06,costruction_tools_garden,4,3,500.4,0.15656500117913108,4.75,0.0
2017,2017-06,drinks,1,1,69.2,0.27760115606936414,4.0,0.0
2017,2017-06,dvds_blu_ray,4,4,199.74,0.41155930496660903,4.75,0.0
2017,2017-06,electronics,42,40,2725.04,0.32223152956062345,4.146341463414634,0.025
2017,2017-06,fashio_female_clothing,3,3,199.3,0.2469424808604948,3.6666666666666665,0.0
2017,2017-06,fashion_bags_accessories,83,77,8134.62,0.21463144972261292,4.111111111111111,0.0
2017,2017-06,fashion_childrens_clothes,1,1,118.96,0.07531943510423672,5.0,0.0
2017,2017-06,fashion_male_clothing,10,8,754.82,0.23616515718655176,3.7,0.0
2017,2017-06,fashion_shoes,20,17,1735.87,0.26987700635937256,3.3157894736842106,0.0
2017,2017-06,fashion_sport,6,6,607.49,0.20215905817962004,4.333333333333333,0.0
2017,2017-06,fashion_underwear_beach,1,1,19.0,0.7947368421052632,5.0,0.0
2017,2017-06,fixed_telephony,12,12,1141.43,0.2910076811367117,4.333333333333333,0.0
2017,2017-06,food,1,1,171.79,0.1274230164736015,5.0,0.0
2017,2017-06,food_drink,2,2,82.78,0.300244300955698,5.0,0.0
2017,2017-06,furniture_bedroom,2,2,351.68,0.12061867351089425,5.0,0.0
2017,2017-06,furniture_decor,233,180,22017.99,0.2697831503599885,4.217391304347826,0.03333333333333333
2017,2017-06,furniture_living_room,15,12,2242.91,0.23601685095967834,4.5,0.0
2017,2017-06,garden_tools,116,102,19220.01,0.21342815146299943,4.2844827586206895,0.029411764705882353
2017,2017-06,health_beauty,261,239,37311.57,0.2171230489615317,4.2412451361867705,0.04602510460251046
2017,2017-06,home_appliances,45,42,3215.98,0.27425764769246264,3.9761904761904763,0.023809523809523808
2017,2017-06,home_appliances_2,6,6,1435.07,0.15855028233346247,3.5,0.0
2017,2017-06,home_comfort_2,1,1,28.0,0.5392857142857143,5.0,0.0
2017,2017-06,home_confort,18,18,3352.7,0.1255317234868225,3.764705882352941,0.0
2017,2017-06,home_construction,8,4,2141.18,0.08921652781152724,4.0,0.0
2017,2017-06,housewares,331,289,29857.93,0.24134916829646205,4.142857142857143,0.02768166089965398
2017,2017-06,industry_commerce_and_business,2,2,342.17,0.18734343447946317,4.5,0.0
2017,2017-06,kitchen_dining_laundry_garden_furniture,4,4,542.59,0.35820163766208435,4.75,0.0
2017,2017-06,luggage_accessories,61,60,10294.04,0.2135004094508786,4.442622950819672,0.03333333333333333
2017,2017-06,market_place,16,15,1491.86,0.187139359900045,3.6666666666666665,0.06666666666666667
2017,2017-06,music,4,4,1141.12,0.08607628401233709,3.25,0.25
2017,2017-06,musical_instruments,20,17,5515.32,0.1565877416169125,3.75,0.058823529411764705
2017,2017-06,office_furniture,50,45,9095.8,0.202499904595518,3.92,0.022222222222222223
2017,2017-06,perfumery,156,146,27054.41,0.13386725976936215,4.064935064935065,0.0273972602739726
2017,2017-06,pet_shop,64,61,6445.03,0.21999482890389319,4.387096774193548,0.03278688524590164
2017,2017-06,signaling_and_security,2,2,345.4,0.2001512209032896,3.5,0.0
2017,2017-06,small_appliances,23,23,10342.28,0.1506650760598535,3.7272727272727275,0.0
2017,2017-06,small_appliances_home_oven_and_coffee,1,1,88.65,0.1889452904681331,5.0,0.0
2017,2017-06,sports_leisure,278,250,39149.3,0.24075538696334572,4.363970588235294,0.048
2017,2017-06,stationery,38,37,4176.05,0.1953505964515627,4.368421052631579,0.0
2017,2017-06,tablets_printing_image,6,6,679.17,0.1231339733892979,5.0,0.0
2017,2017-06,telephony,160,151,9177.4,0.37692033185624035,4.1125,0.033112582781456956
2017,2017-06,toys,159,152,18373.6,0.1965450173105244,4.310126582278481,0.02631578947368421
2017,2017-06,watches_gifts,124,118,30918.54,0.1371728081164278,4.139344262295082,0.025423728813559324
2017,2017-06,Unknown,65,56,6695.41,0.24412674311742724,3.6923076923076925,0.017857142857142856
2017,2017-07,agro_industry_and_commerce,1,1,1199.47,0.016232169208066895,5.0,0.0
2017,2017-07,air_conditioning,5,5,1493.13,0.17627112998059088,3.4,0.0
2017,2017-07,art,3,3,424.9,0.14640910332141222,4.333333333333333,0.0
2017,2017-07,arts_and_craftmanship,1,1,145.56,0.10758450123660346,5.0,0.0
2017,2017-07,audio,7,7,883.23,0.15767970340689835,4.166666666666667,0.14285714285714285
2017,2017-07,auto,117,106,16490.82,0.24101784988868508,4.129310344827586,0.04716981132075472
2017,2017-07,baby,129,124,18502.49,0.1784276209698958,4.387596899224806,0.0
2017,2017-07,bed_bath_table,583,513,75096.17,0.17802097637664827,4.076512455516014,0.011695906432748537
2017,2017-07,books_general_interest,13,12,1545.28,0.18619449751181769,5.0,0.0
2017,2017-07,books_technical,2,2,580.88,0.09434581352909217,5.0,0.0
2017,2017-07,cds_dvds_musicals,5,4,299.38,0.24708330898401415,4.0,0.0
2017,2017-07,christmas_supplies,2,2,98.05,0.47301714802186945,4.5,0.0
2017,2017-07,computers_accessories,326,274,44599.21,0.20741263746714256,4.112149532710281,0.04744525547445255
2017,2017-07,consoles_games,48,46,6553.58,0.27744199503167805,4.25,0.10869565217391304
2017,2017-07,construction_tools_construction,6,5,822.97,0.32305731495406326,4.666666666666667,0.0
2017,2017-07,construction_tools_lights,1,1,401.45,0.10325071615394196,5.0,0.0
2017,2017-07,cool_stuff,230,222,42328.6,0.16028083005363758,4.2687224669603525,0.02702702702702703
2017,2017-07,costruction_tools_garden,8,7,473.37,0.32198749867821386,4.5,0.0
2017,2017-07,drinks,3,2,348.08,0.22787879534773944,4.0,0.0
2017,2017-07,dvds_blu_ray,4,4,830.99,0.4125298407976623,3.3333333333333335,0.0
2017,2017-07,electronics,97,87,9103.81,0.3204126827654477,4.26595744680851,0.0
2017,2017-07,fashio_female_clothing,5,4,443.1,0.1558455805985216,4.2,0.0
2017,2017-07,fashion_bags_accessories,88,82,6467.55,0.23598880464713654,4.2272727272727275,0.06097560975609756
2017,2017-07,fashion_male_clothing,9,8,860.33,0.19160184328717433,4.333333333333333,0.0
2017,2017-07,fashion_shoes,20,19,1760.7,0.2367692381596864,4.3,0.05263157894736842
2017,2017-07,fashion_sport,1,1,77.68,0.10015447991761071,4.0,0.0
2017,2017-07,fashion_underwear_beach,3,3,314.48,0.14155309882100517,4.0,0.0
2017,2017-07,fixed_telephony,9,8,348.27,0.3801136999992328,3.444444444444444,0.0
2017,2017-07,food,7,7,754.19,0.2528777334000327,5.0,0.0
2017,2017-07,food_drink,8,7,261.68,0.36592598450731234,4.625,0.0
2017,2017-07,furniture_bedroom,5,5,1596.63,0.2804442316790551,3.6,0.0
2017,2017-07,furniture_decor,320,253,30630.86,0.23487416679199752,4.074675324675325,0.03162055335968379
2017,2017-07,furniture_living_room,31,27,5375.86,0.2061797520431116,4.096774193548387,0.037037037037037035
2017,2017-07,furniture_mattress_and_upholstery,1,1,178.53,0.3872178345376127,1.0,0.0
2017,2017-07,garden_tools,190,159,24251.57,0.22095052421643185,4.144385026737968,0.018867924528301886
2017,2017-07,health_beauty,318,278,40591.76,0.25648820365899416,3.907051282051282,0.10431654676258993
2017,2017-07,home_appliances,37,37,4336.18,0.26077660157557275,4.162162162162162,0.02702702702702703
2017,2017-07,home_appliances_2,7,7,1306.88,0.20160965391416807,3.4285714285714284,0.0
2017,2017-07,home_comfort_2,1,1,28.0,0.5392857142857143,4.0,0.0
2017,2017-07,home_confort,44,36,5508.4,0.19437457590610746,3.8181818181818183,0.0
2017,2017-07,home_construction,2,1,123.8,0.24394184168012925,5.0,0.0
2017,2017-07,housewares,277,225,25664.18,0.25162737616362374,4.305454545454546,0.022222222222222223
2017,2017-07,industry_commerce_and_business,2,2,352.25,0.2603897831527896,5.0,0.0
2017,2017-07,kitchen_dining_laundry_garden_furniture,11,9,1657.56,0.24310818716125834,4.454545454545454,0.0
2017,2017-07,la_cuisine,4,4,559.23,0.15762229801755773,5.0,0.0
2017,2017-07,luggage_accessories,74,73,10305.01,0.1951619440198298,4.3561643835616435,0.0684931506849315
2017,2017-07,market_place,13,13,1799.95,0.18330803295123446,3.6923076923076925,0.0
2017,2017-07,music,1,1,350.54,0.06144805157756604,3.0,0.0
2017,2017-07,musical_instruments,32,28,9223.92,0.15066439378950203,4.258064516129032,0.07142857142857142
2017,2017-07,office_furniture,115,97,21267.13,0.20634509325876044,4.0,0.05154639175257732
2017,2017-07,party_supplies,1,1,83.41,0.16197098669224314,5.0,0.0
2017,2017-07,perfumery,126,119,14775.53,0.16924666959748433,4.184,0.058823529411764705
2017,2017-07,pet_shop,86,71,8318.98,0.23965115117775332,3.7209302325581395,0.028169014084507043
2017,2017-07,signaling_and_security,6,5,684.79,0.28575970269079093,4.6,0.0
2017,2017-07,small_appliances,34,33,5386.15,0.24632808262251502,3.7058823529411766,0.030303030303030304
2017,2017-07,sports_leisure,392,337,46679.98,0.21949436648391618,4.170157068062827,0.02373887240356083
2017,2017-07,stationery,81,75,8490.13,0.19587671331474385,4.08641975308642,0.04
2017,2017-07,tablets_printing_image,2,2,219.63,0.09834245461450883,3.5,0.0
2017,2017-07,telephony,145,136,11242.51,0.308459918508264,4.186206896551724,0.022058823529411766
2017,2017-07,toys,208,201,28236.61,0.18333557477522733,4.458536585365854,0.014925373134328358
2017,2017-07,watches_gifts,168,157,39585.76,0.15111255264288112,4.0119760479041915,0.03184713375796178
2017,2017-07,Unknown,62,55,4058.9,0.2651572991576411,4.163934426229508,0.0
2017,2017-08,agro_industry_and_commerce,4,1,224.6,0.6081923419412288,5.0,0.0
2017,2017-08,air_conditioning,15,12,4563.49,0.09860690319705478,4.642857142857143,0.08333333333333333
2017,2017-08,art,4,4,317.06,0.24934143816815316,4.25,0.0
2017,2017-08,audio,7,7,1146.44,0.13575569344676175,3.857142857142857,0.0
2017,2017-08,auto,166,133,23881.54,0.20386714326865332,4.205479452054795,0.015037593984962405
2017,2017-08,baby,133,125,23226.48,0.20208000535888365,4.2406015037593985,0.008
2017,2017-08,bed_bath_table,522,448,67215.0,0.1813340390987783,4.057768924302789,0.033482142857142856
2017,2017-08,books_general_interest,29,29,3714.78,0.19192490584405136,4.5,0.0
2017,2017-08,books_imported,1,1,70.34,0.1327836224054592,5.0,0.0
2017,2017-08,books_technical,9,9,1324.98,0.13057406010101646,4.666666666666667,0.0
2017,2017-08,cds_dvds_musicals,3,2,177.16,0.23605686499790282,5.0,0.0
2017,2017-08,christmas_supplies,1,1,76.88,0.23387096774193547,5.0,0.0
2017,2017-08,computers,29,29,34826.0,0.03272975963130529,4.206896551724138,0.034482758620689655
2017,2017-08,computers_accessories,350,297,40946.28,0.22007902139013338,4.247126436781609,0.026936026936026935
2017,2017-08,consoles_games,91,85,10953.59,0.28789395332573914,4.222222222222222,0.011764705882352941
2017,2017-08,construction_tools_construction,7,6,1394.33,0.20056235309705386,3.857142857142857,0.16666666666666666
2017,2017-08,construction_tools_lights,2,2,670.98,0.12681179372420875,5.0,0.0
2017,2017-08,construction_tools_safety,1,1,24.69,0.6395301741595788,1.0,0.0
2017,2017-08,cool_stuff,264,241,47492.44,0.16522238050772564,4.38403041825095,0.008298755186721992
2017,2017-08,costruction_tools_garden,10,7,1483.0,0.17420010001774983,3.9,0.0
2017,2017-08,drinks,2,2,148.77,0.33821715836062427,5.0,0.0
2017,2017-08,dvds_blu_ray,6,6,231.83,0.503577997672451,2.8333333333333335,0.3333333333333333
2017,2017-08,electronics,56,52,3765.86,0.36069060901012184,3.905660377358491,0.019230769230769232
2017,2017-08,fashio_female_clothing,4,4,235.65,0.2279532106595684,4.25,0.0
2017,2017-08,fashion_bags_accessories,99,89,8041.89,0.2293171900097603,4.252525252525253,0.011235955056179775
2017,2017-08,fashion_childrens_clothes,1,1,66.69,0.2517618833408307,1.0,0.0
2017,2017-08,fashion_male_clothing,15,13,1444.32,0.19400591743252152,3.1333333333333333,0.07692307692307693
2017,2017-08,fashion_shoes,22,18,1856.37,0.2388483722268894,4.666666666666667,0.0
2017,2017-08,fashion_sport,2,2,389.44,0.27355867269796635,3.0,0.0
2017,2017-08,fashion_underwear_beach,13,13,1308.87,0.16543562354456687,4.384615384615385,0.07692307692307693
2017,2017-08,fixed_telephony,20,14,3640.31,0.20047951361606423,4.65,0.0
2017,2017-08,food,8,8,500.23,0.32280888965173976,4.75,0.0
2017,2017-08,food_drink,15,12,728.95,0.3438318051089117,4.733333333333333,0.0
2017,2017-08,furniture_bedroom,3,3,702.36,0.12091447418647436,4.666666666666667,0.0
2017,2017-08,furniture_decor,443,332,44704.08,0.23460611231683395,4.100702576112412,0.07228915662650602
2017,2017-08,furniture_living_room,23,21,3158.06,0.24074473241763783,4.318181818181818,0.0
2017,2017-08,furniture_mattress_and_upholstery,2,2,633.66,0.22334210774441104,4.5,0.0
2017,2017-08,garden_tools,240,199,29219.95,0.2307422192862505,4.313807531380753,0.01507537688442211
2017,2017-08,health_beauty,363,345,56826.91,0.19003791220506913,4.267605633802817,0.043478260869565216
2017,2017-08,home_appliances,49,49,5548.78,0.254462982147852,3.872340425531915,0.02040816326530612
2017,2017-08,home_appliances_2,17,17,4798.48,0.17102390402749296,4.571428571428571,0.0
2017,2017-08,home_comfort_2,3,2,69.91,0.4418442138187361,5.0,0.0
2017,2017-08,home_confort,28,24,4536.12,0.1825814985012573,4.37037037037037,0.0
2017,2017-08,home_construction,1,1,141.43,0.11758467086191049,5.0,0.0
2017,2017-08,housewares,288,249,29046.78,0.24907828938713547,4.108771929824561,0.020080321285140562
2017,2017-08,industry_commerce_and_business,3,3,1043.95,0.15488992786501557,4.0,0.0
2017,2017-08,kitchen_dining_laundry_garden_furniture,7,7,1231.29,0.1982613093449564,3.857142857142857,0.0
2017,2017-08,la_cuisine,2,2,373.52,0.15853456794677848,5.0,0.0
2017,2017-08,luggage_accessories,63,58,8510.77,0.2080866055475278,4.444444444444445,0.034482758620689655
2017,2017-08,market_place,23,22,2360.93,0.21176936666323506,4.173913043478261,0.0
2017,2017-08,musical_instruments,27,24,7830.32,0.1863926306095827,3.888888888888889,0.041666666666666664
2017,2017-08,office_furniture,58,46,12389.04,0.20978082044820662,3.844827586206897,0.043478260869565216
2017,2017-08,perfumery,128,118,15050.36,0.18159934594363136,4.425196850393701,0.03389830508474576
2017,2017-08,pet_shop,90,76,12222.61,0.21536898985080166,4.235955056179775,0.0
2017,2017-08,signaling_and_security,4,4,443.47,0.17722447091631846,4.25,0.25
2017,2017-08,small_appliances,37,32,4871.19,0.25688814804351684,4.333333333333333,0.03125
2017,2017-08,small_appliances_home_oven_and_coffee,2,2,133.86,0.240234408816968,2.0,0.0
2017,2017-08,sports_leisure,427,383,49789.39,0.21202027581796554,4.32387706855792,0.05483028720626632
2017,2017-08,stationery,80,75,7885.5,0.23534243065394655,4.525,0.02666666666666667
2017,2017-08,tablets_printing_image,6,6,557.82,0.24545087843169666,4.166666666666667,0.0
2017,2017-08,telephony,136,131,13224.63,0.2769744869312418,4.0588235294117645,0.022900763358778626
2017,2017-08,toys,184,170,21301.44,0.20105085634020486,4.377049180327869,0.023529411764705882
2017,2017-08,watches_gifts,212,195,39844.7,0.16821270946915312,4.372641509433962,0.02564102564102564
2017,2017-08,Unknown,77,66,6524.86,0.23129699674349644,4.013333333333334,0.045454545454545456
2017,2017-09,agro_industry_and_commerce,4,3,2119.69,0.05816956676240111,3.25,0.0
2017,2017-09,air_conditioning,8,8,1900.33,0.11657360870397934,4.0,0.0
2017,2017-09,art,3,3,435.85,0.18361197044901378,3.3333333333333335,0.0
2017,2017-09,audio,10,10,1191.79,0.1443022019500017,4.1,0.3
2017,2017-09,auto,108,97,16931.46,0.20345801138043668,4.056603773584905,0.08247422680412371
2017,2017-09,baby,174,165,28197.0,0.20428352854837706,4.063953488372093,0.048484848484848485
2017,2017-09,bed_bath_table,535,461,62377.6,0.19183423618960166,4.019047619047619,0.0368763557483731
2017,2017-09,books_general_interest,15,15,1199.59,0.25037051248838543,4.0,0.06666666666666667
2017,2017-09,books_imported,4,3,327.56,0.10420065299313935,5.0,0.0
2017,2017-09,books_technical,8,8,1136.91,0.13498569150756856,4.25,0.125
2017,2017-09,christmas_supplies,4,3,318.28,0.20155141389742412,4.75,0.0
2017,2017-09,cine_photo,1,1,102.84,0.3290548424737456,5.0,0.0
2017,2017-09,computers,41,40,54631.56,0.03320435464323991,4.463414634146342,0.05
2017,2017-09,computers_accessories,253,216,33981.36,0.21616952082764476,3.9644268774703555,0.032407407407407406
2017,2017-09,consoles_games,66,61,10021.32,0.2629755550268898,4.242424242424242,0.04918032786885246
2017,2017-09,construction_tools_construction,11,8,1487.04,0.17229999397833867,4.181818181818182,0.0
2017,2017-09,construction_tools_lights,1,1,258.98,0.11576183489072515,1.0,0.0
2017,2017-09,construction_tools_safety,5,4,1202.29,0.13972277490546317,3.4,0.0
2017,2017-09,cool_stuff,208,200,43473.05,0.16604030158309185,4.204878048780488,0.035
2017,2017-09,costruction_tools_garden,6,5,401.47,0.26469470547316504,4.333333333333333,0.0
2017,2017-09,costruction_tools_tools,3,3,976.08,0.19380602595745447,4.666666666666667,0.0
2017,2017-09,drinks,8,7,428.48,0.29943095488047455,4.125,0.0
2017,2017-09,dvds_blu_ray,2,2,91.06,0.5629255435976279,4.5,0.0
2017,2017-09,electronics,67,65,5557.35,0.3164750121242102,4.166666666666667,0.046153846153846156
2017,2017-09,fashio_female_clothing,4,3,430.31,0.2198295768158612,4.25,1.0
2017,2017-09,fashion_bags_accessories,125,103,14008.92,0.2195782625035108,4.152,0.02912621359223301
2017,2017-09,fashion_childrens_clothes,1,1,107.06,0.15944330282084812,5.0,0.0
2017,2017-09,fashion_male_clothing,16,10,1388.19,0.19000771131494107,1.9375,0.3
2017,2017-09,fashion_shoes,14,13,1443.7,0.20450543732640328,4.076923076923077,0.07692307692307693
2017,2017-09,fashion_sport,5,2,500.82,0.3243737010541675,4.2,0.0
2017,2017-09,fashion_underwear_beach,18,16,2056.22,0.1453898852385163,4.222222222222222,0.0
2017,2017-09,fixed_telephony,13,6,13990.19,0.13147809357151738,2.230769230769231,0.0
2017,2017-09,food,17,13,1239.2,0.2456732366195701,4.294117647058823,0.07692307692307693
2017,2017-09,food_drink,9,6,444.78,0.3052630438666805,2.6666666666666665,0.6666666666666666
2017,2017-09,furniture_bedroom,4,3,923.98,0.2290801980324851,5.0,0.0
2017,2017-09,furniture_decor,348,275,38355.12,0.2404016503911486,4.148367952522255,0.05818181818181818
2017,2017-09,furniture_living_room,11,11,1562.83,0.22731633673046328,4.545454545454546,0.0
2017,2017-09,furniture_mattress_and_upholstery,1,1,133.82,0.3536093259602451,5.0,0.0
2017,2017-09,garden_tools,225,179,27359.83,0.22155384549708151,4.261261261261262,0.0335195530726257
2017,2017-09,health_beauty,385,360,59450.43,0.19176765095023152,4.221333333333333,0.075
2017,2017-09,home_appliances,10,10,2197.28,0.21612000505521836,4.333333333333333,0.0
2017,2017-09,home_appliances_2,6,6,1928.62,0.17248217346789535,4.666666666666667,0.0
2017,2017-09,home_comfort_2,1,1,29.69,0.565510272819131,3.0,1.0
2017,2017-09,home_confort,33,26,5273.36,0.14488009121879308,4.393939393939394,0.11538461538461539
2017,2017-09,home_construction,11,9,1759.36,0.21713149369621385,3.5454545454545454,0.0
2017,2017-09,housewares,255,223,25121.49,0.26984316026793165,4.173913043478261,0.02242152466367713
2017,2017-09,industry_commerce_and_business,2,2,251.71,0.12605119764293538,5.0,0.0
2017,2017-09,kitchen_dining_laundry_garden_furniture,5,5,602.66,0.24532094045314792,4.0,0.0
2017,2017-09,luggage_accessories,42,41,4859.69,0.21798202041860526,4.5476190476190474,0.04878048780487805
2017,2017-09,market_place,11,11,1349.62,0.1906254199318442,3.8181818181818183,0.0
2017,2017-09,musical_instruments,28,24,9709.55,0.14217174833325036,4.2592592592592595,0.0
2017,2017-09,office_furniture,67,37,12250.42,0.20114463890192344,3.925373134328358,0.21621621621621623
2017,2017-09,party_supplies,2,1,303.2,0.11015831134564644,1.0,0.0
2017,2017-09,perfumery,160,142,17064.05,0.19200058405003514,4.01875,0.056338028169014086
2017,2017-09,pet_shop,71,62,9875.16,0.19781634774859483,4.3,0.03225806451612903
2017,2017-09,security_and_services,1,1,115.45,0.13382416630576008,1.0,0.0
2017,2017-09,signaling_and_security,9,5,536.55,0.32833741557857404,4.666666666666667,0.0
2017,2017-09,small_appliances,33,32,11906.32,0.1683353226053017,4.121212121212121,0.03125
2017,2017-09,small_appliances_home_oven_and_coffee,1,1,673.47,0.04822783494439248,1.0,0.0
2017,2017-09,sports_leisure,464,416,59285.81,0.1987593861983099,4.225877192982456,0.02403846153846154
2017,2017-09,stationery,77,71,7512.65,0.21592119225246137,4.103896103896104,0.056338028169014086
2017,2017-09,tablets_printing_image,3,3,279.88,0.188638051049384,3.6666666666666665,0.0
2017,2017-09,telephony,177,164,21537.96,0.2542731578687807,4.318181818181818,0.06707317073170732
2017,2017-09,toys,297,273,37056.83,0.1965158269147332,4.136518771331058,0.054945054945054944
2017,2017-09,watches_gifts,269,255,51531.1,0.15004110994920042,4.2631578947368425,0.0392156862745098
2017,2017-09,Unknown,75,62,7369.68,0.23371435692610967,3.9466666666666668,0.06451612903225806
2017,2017-10,agro_industry_and_commerce,5,5,3558.43,0.20451136329462558,4.2,0.0
2017,2017-10,air_conditioning,12,9,2869.9,0.1210796172419429,3.9166666666666665,0.0
2017,2017-10,art,3,3,400.45,0.16149419965855386,4.666666666666667,0.0
2017,2017-10,audio,32,32,2728.73,0.20070070540529186,3.5161290322580645,0.09375
2017,2017-10,auto,150,132,24947.95,0.20526617717417178,4.06,0.015151515151515152
2017,2017-10,baby,138,134,19625.73,0.19864941971864183,4.348148148148148,0.07462686567164178
2017,2017-10,bed_bath_table,547,445,55606.01,0.20702534097078812,3.857943925233645,0.0449438202247191
2017,2017-10,books_general_interest,11,8,929.87,0.23473925803362192,4.7,0.25
2017,2017-10,books_technical,6,6,988.25,0.16062578340225736,4.833333333333333,0.0
2017,2017-10,cds_dvds_musicals,1,1,61.11,0.26362297496318116,5.0,0.0
2017,2017-10,christmas_supplies,12,7,531.24,0.24748780064001913,4.583333333333333,0.0
2017,2017-10,cine_photo,1,1,107.0,0.35514018691588783,3.0,0.0
2017,2017-10,computers,27,26,41683.94,0.03267689320374158,4.1923076923076925,0.0
2017,2017-10,computers_accessories,322,265,50391.46,0.201690417756074,4.037735849056604,0.04150943396226415
2017,2017-10,consoles_games,109,101,12297.05,0.2665708511091283,3.981651376146789,0.039603960396039604
2017,2017-10,construction_tools_construction,19,15,3024.83,0.16662264434948015,4.2105263157894735,0.0
2017,2017-10,construction_tools_lights,2,2,651.1,0.23183743259140463,3.5,0.5
2017,2017-10,construction_tools_safety,12,9,1918.55,0.150098405447599,3.1666666666666665,0.0
2017,2017-10,cool_stuff,258,246,51176.94,0.16302607531389518,4.2784313725490195,0.044715447154471545
2017,2017-10,costruction_tools_garden,9,8,888.16,0.26184499654029075,4.0,0.0
2017,2017-10,costruction_tools_tools,5,5,1119.96,0.2357907759137339,4.6,0.0
2017,2017-10,drinks,12,10,752.72,0.23069302445252698,4.181818181818182,0.1
2017,2017-10,dvds_blu_ray,5,5,314.63,0.44929604541469165,4.2,0.0
2017,2017-10,electronics,63,56,4563.16,0.31073274392708333,3.9365079365079363,0.07142857142857142
2017,2017-10,fashion_bags_accessories,110,95,9547.58,0.21783907800614652,4.018348623853211,0.010526315789473684
2017,2017-10,fashion_childrens_clothes,1,1,54.09,0.26067665002773155,5.0,0.0
2017,2017-10,fashion_male_clothing,11,9,1201.37,0.13904185426948312,4.545454545454546,0.0
2017,2017-10,fashion_shoes,18,16,2194.58,0.18208847251531335,4.222222222222222,0.0625
2017,2017-10,fashion_sport,1,1,68.62,0.127076654036724,5.0,1.0
2017,2017-10,fashion_underwear_beach,3,3,222.95,0.18356956678952843,4.666666666666667,0.0
2017,2017-10,fixed_telephony,7,6,3906.03,0.11387401014998899,3.7142857142857144,0.0
2017,2017-10,food,17,12,1022.42,0.24197631122816654,4.7272727272727275,0.0
2017,2017-10,food_drink,17,15,2654.99,0.19651987118928124,4.823529411764706,0.13333333333333333
2017,2017-10,furniture_bedroom,4,4,1411.85,0.16915991657036905,4.75,0.0
2017,2017-10,furniture_decor,382,270,38152.03,0.24890528630593056,3.9236842105263157,0.04814814814814815
2017,2017-10,furniture_living_room,19,13,2008.98,0.2908280155923889,4.421052631578948,0.15384615384615385
2017,2017-10,garden_tools,281,214,32526.88,0.23543785586636667,4.185714285714286,0.06074766355140187
2017,2017-10,health_beauty,365,332,49302.22,0.21138717434961132,4.197183098591549,0.03614457831325301
2017,2017-10,home_appliances,8,8,2233.28,0.20008900497769055,4.375,0.0
2017,2017-10,home_appliances_2,10,10,3188.82,0.15457984291944213,3.1,0.2
2017,2017-10,home_comfort_2,5,3,140.0,0.5392857142857143,5.0,0.0
2017,2017-10,home_confort,27,26,4072.65,0.16639406260967685,3.925925925925926,0.038461538461538464
2017,2017-10,home_construction,18,15,4752.21,0.17580560015235625,4.0,0.06666666666666667
2017,2017-10,housewares,235,191,20263.23,0.281295247292071,4.150862068965517,0.03664921465968586
2017,2017-10,industry_commerce_and_business,5,5,2468.18,0.2062111419471049,4.8,0.0
2017,2017-10,kitchen_dining_laundry_garden_furniture,16,14,4295.41,0.2083826163025681,3.6666666666666665,0.07142857142857142
2017,2017-10,la_cuisine,1,1,160.83,0.14816887396629982,5.0,0.0
2017,2017-10,luggage_accessories,56,52,7717.36,0.19741241987276711,4.517857142857143,0.0
2017,2017-10,market_place,11,10,1178.12,0.22046552953796236,3.9,0.1
2017,2017-10,music,1,1,70.03,0.2160502641724975,5.0,0.0
2017,2017-10,musical_instruments,27,22,7437.81,0.2035662639130469,4.2592592592592595,0.045454545454545456
2017,2017-10,office_furniture,103,69,22179.88,0.17996863705562943,3.17,0.13043478260869565
2017,2017-10,party_supplies,2,2,163.87,0.15777689956990082,4.5,0.0
2017,2017-10,perfumery,189,177,20171.16,0.2166579620977187,4.296296296296297,0.03954802259887006
2017,2017-10,pet_shop,76,64,9623.98,0.1980260264950759,3.9078947368421053,0.078125
2017,2017-10,signaling_and_security,10,7,907.7,0.3697038681429309,4.444444444444445,0.14285714285714285
2017,2017-10,small_appliances,32,30,7124.64,0.18584819153448,4.433333333333334,0.06666666666666667
2017,2017-10,sports_leisure,474,424,58355.36,0.1989451776013879,4.139186295503212,0.030660377358490566
2017,2017-10,stationery,101,93,10574.71,0.23473374659066348,3.8217821782178216,0.03225806451612903
2017,2017-10,tablets_printing_image,1,1,111.19,0.10963216116557245,4.0,0.0
2017,2017-10,telephony,253,228,26812.39,0.25575517233152395,4.052208835341365,0.04824561403508772
2017,2017-10,toys,290,279,39714.3,0.1750740165542531,4.225694444444445,0.03942652329749104
2017,2017-10,watches_gifts,314,287,70932.96,0.14066142013194166,4.009646302250804,0.04529616724738676
2017,2017-10,Unknown,73,63,20704.9,0.21906878921386033,3.8732394366197185,0.015873015873015872
